"g3_id","g1_race","g1_male","g2_male","g3_male","g1_age","g2_age","g3_age","g3_edu_highest","g2_edu_highest","g1_edu_highest","g3_edu_years","g2_edu_years","g1_edu_years","g3_house_value","g2_house_value","g1_house_value","g3_poor_srh","g2_poor_srh","g1_poor_srh","g1_weight","g3_house_value_quintile","g3_house_value_percentile","g2_house_value_quintile","g2_house_value_percentile","g1_house_value_quintile","g1_house_value_percentile","n","pweight_1","id","g1_white","g1_agesq","g1_edu_cat","g2_agesq","g2_edu_cat","g3_agesq","g3_edu_cat","hs_or_less"
2418031,"white",0.5,0,0,35,32.3333333333333,40,2,2,1.5,12,11.6666666666667,11,57965.05,35684.2166666667,0,0,0,0,25,1,14,1,22,0,0,1,25,2418031,1,1225,NA,1045.44444444444,"hs",1600,"hs","more"
2422031,"white",0.5,0,1,37.5,34.5,43,3,2,1.5,14,12,11,228574.25,149180.466666667,55343.5698275862,0,0,0,25,3,68,3,73,2,30,1,25,2422031,1,1406.25,NA,1190.25,"hs",1849,"some_college","more"
2422032,"white",0.5,0,0,37.5,34.5,40,5,2,1.5,17,12,11,254467.8,149180.466666667,55343.5698275862,0,0,0,25,3,73,3,73,2,30,1,25,2422032,1,1406.25,NA,1190.25,"hs",1600,"higher","more"
2422033,"white",0.5,0,1,37.5,34.5,36,2,2,1.5,12,12,11,64816.4,149180.466666667,55343.5698275862,0,0,0,25,1,16,3,73,2,30,1,25,2422033,1,1406.25,NA,1190.25,"hs",1296,"hs","more"
2422035,"white",0.5,1,0,37.5,30.5,28,4,2,1.5,16,12,11,154912.6,84084.33,55343.5698275862,0,0,0,25,2,49,2,46,2,30,1,25,2422035,1,1406.25,NA,930.25,"hs",784,"college","more"
2427031,"white",0.5,1,0,38.5,30.1666666666667,32,-Inf,3,2,NA,12.3333333333333,12,317861.4,152264.75,61716.6139655172,0,0,0,23,4,82,3,74,2,33,1,23,2427031,1,1482.25,"hs",910.027777777778,"some_college",1024,NA,"less"
2427034,"white",0.5,1,0,38.5,30.1666666666667,30,5,3,2,17,12.3333333333333,12,180716.85,152264.75,61716.6139655172,0,0,0,23,3,56,3,74,2,33,1,23,2427034,1,1482.25,"hs",910.027777777778,"some_college",900,"higher","less"
2429035,"white",0.5,0,0,33,26.5,36,5,3,1.5,17,14,11,0,0,0,0,0,0,23,0,0,0,0,0,0,1,23,2429035,1,1089,NA,702.25,"some_college",1296,"higher","more"
2432035,"white",0.5,0,0,54,34.5,39.5,1,1,1.5,10,11,11,0,0,61182.4094252873,0,0,0,24,0,0,0,0,2,33,1,24,2432035,1,2916,NA,1190.25,"less_hs",1560.25,"less_hs","more"
2432032,"white",0.5,0,1,54,33.5,43,2,2,1.5,12,12,11,0,114527.625,61182.4094252873,1,0,0,24,0,0,3,61,2,33,1,24,2432032,1,2916,NA,1122.25,"hs",1849,"hs","more"
2432033,"white",0.5,0,0,54,33.5,41,4,2,1.5,16,12,11,72822.475,114527.625,61182.4094252873,0,0,0,24,1,19,3,61,2,33,1,24,2432033,1,2916,NA,1122.25,"hs",1681,"college","more"
2435031,"white",0.5,1,1,39,29.5,28,2,3,3,12,12.8333333333333,14,275000,177744.983333333,133106.501724138,0,0,0,24,4,77,4,81,3,69,1,24,2435031,1,1521,"some_college",870.25,"some_college",784,"hs","more"
2436035,"white",0.5,1,1,35.5,33.5,32,4,3,2,16,13.8333333333333,12,207148.5,198724.966666667,107354.30316092,0,0,0,24,3,64,4,84,3,58,1,24,2436035,1,1260.25,"hs",1122.25,"some_college",1024,"college","less"
2436036,"white",0.5,1,0,35.5,33.5,30,5,3,2,17,13.8333333333333,12,236610.4,198724.966666667,107354.30316092,0,0,0,24,3,70,4,84,3,58,1,24,2436036,1,1260.25,"hs",1122.25,"some_college",900,"higher","less"
2436031,"white",0.5,0,0,35.5,28.5,35,3,3,2,14,12.1666666666667,12,134733.9,133103.483333333,107354.30316092,0,0,0,24,2,42,3,68,3,58,1,24,2436031,1,1260.25,"hs",812.25,"some_college",1225,"some_college","less"
2436033,"white",0.5,0,1,35.5,28.5,33,4,3,2,16,12.1666666666667,12,187680.7,133103.483333333,107354.30316092,0,0,0,24,3,58,3,68,3,58,1,24,2436033,1,1260.25,"hs",812.25,"some_college",1089,"college","less"
2441030,"white",0.5,0,0,33.5,25.5,38,3,1,1,13,10,8.5,0,0,80231.5996551724,1,0,0,13,0,0,0,0,2,42,1,13,2441030,1,1122.25,"less_hs",650.25,"less_hs",1444,"some_college","less"
2441031,"white",0.5,0,0,33.5,25.5,32,3,1,1,13,10,8.5,96447.95,0,80231.5996551724,0,0,0,13,2,29,0,0,2,42,1,13,2441031,1,1122.25,"less_hs",650.25,"less_hs",1024,"some_college","less"
2455030,"white",0.5,0,1,51,41.3333333333333,39,5,5,4,17,17,15.5,310722.75,471897.483333333,260945.728735632,0,0,0,29,4,82,4,98,4,95,1,29,2455030,1,2601,"college",1708.44444444444,"higher",1521,"higher","more"
2458030,"white",0.5,0,1,39,35.3333333333333,42.5,4,3,1,16,12.8333333333333,10,236967.8,314310.816666667,0,0,0,0,31,3,70,4,93,0,0,1,31,2458030,1,1521,"less_hs",1248.44444444444,"some_college",1806.25,"college","less"
2458031,"white",0.5,0,1,39,35.3333333333333,40,5,3,1,17,12.8333333333333,10,0,314310.816666667,0,0,0,0,31,0,0,4,93,0,0,1,31,2458031,1,1521,"less_hs",1248.44444444444,"some_college",1600,"higher","less"
2458033,"white",0.5,0,1,39,35.3333333333333,37,5,3,1,17,12.8333333333333,10,0,314310.816666667,0,0,0,0,31,0,0,4,93,0,0,1,31,2458033,1,1521,"less_hs",1248.44444444444,"some_college",1369,"higher","less"
2458032,"white",0.5,1,0,39,32.5,37,5,3,1,17,14,10,0,699068.05,0,1,0,0,31,0,0,4,100,0,0,1,31,2458032,1,1521,"less_hs",1056.25,"some_college",1369,"higher","less"
2458034,"white",0.5,1,1,39,32.5,33.5,3,3,1,14,14,10,192181.1,699068.05,0,0,0,0,31,3,59,4,100,0,0,1,31,2458034,1,1521,"less_hs",1056.25,"some_college",1122.25,"some_college","less"
2464171,"white",0.5,1,0,38,30.5,38,2,2,1.5,12,12,11,0,123297.866666667,131200.79454023,0,0,0,23,0,0,3,65,3,68,1,23,2464171,1,1444,NA,930.25,"hs",1444,"hs","more"
2466030,"white",0.5,1,1,53,37.5,39,5,5,4,17,17,15.5,0,187891.65,171435.03045977,0,0,0,22,0,0,4,83,4,82,1,22,2466030,1,2809,"college",1406.25,"higher",1521,"higher","more"
2466031,"white",0.5,1,1,53,37.5,36,5,5,4,17,17,15.5,440058.75,187891.65,171435.03045977,0,0,0,22,4,91,4,83,4,82,1,22,2466031,1,2809,"college",1406.25,"higher",1296,"higher","more"
2466033,"white",0.5,1,0,53,37.5,32,3,5,4,15,17,15.5,360808.15,187891.65,171435.03045977,0,0,0,22,4,86,4,83,4,82,1,22,2466033,1,2809,"college",1406.25,"higher",1024,"some_college","more"
2466032,"white",0.5,0,1,53,33.5,34.5,4,5,4,16,17,15.5,439825.25,185188.483333333,171435.03045977,0,0,0,22,4,91,4,82,4,82,1,22,2466032,1,2809,"college",1122.25,"higher",1190.25,"college","more"
2467031,"white",0,1,0,59,41.5,39,5,5,3,17,17,14,103574.25,0,135325.782183908,1,0,0,17,2,32,0,0,3,70,1,17,2467031,1,3481,"some_college",1722.25,"higher",1521,"higher","more"
2467032,"white",0,1,0,59,41.5,37,5,5,3,17,17,14,350182.65,0,135325.782183908,0,0,0,17,4,85,0,0,3,70,1,17,2467032,1,3481,"some_college",1722.25,"higher",1369,"higher","more"
2467033,"white",0,1,0,59,41.5,34,4,5,3,16,17,14,242752.95,0,135325.782183908,0,0,0,17,3,71,0,0,3,70,1,17,2467033,1,3481,"some_college",1722.25,"higher",1156,"college","more"
2469030,"white",0.5,1,1,46,33.5,40,5,4,1,17,16,7,285003.95,148611.983333333,153835.964367816,0,0,0,22,4,78,3,73,4,77,1,22,2469030,1,2116,"less_hs",1122.25,"college",1600,"higher","less"
2469031,"white",0.5,0,0,46,30.5,33,4,4,1,16,15.8333333333333,7,182323.25,105450.376666667,153835.964367816,0,0,0,22,3,57,3,57,4,77,1,22,2469031,1,2116,"less_hs",930.25,"college",1089,"college","less"
2469032,"white",0.5,0,1,46,30.5,27,2,4,1,12,15.8333333333333,7,20714.85,105450.376666667,153835.964367816,0,0,0,22,1,4,3,57,4,77,1,22,2469032,1,2116,"less_hs",930.25,"college",729,"hs","less"
2473030,"black",0.5,1,1,45,26.5,29,3,4,1.5,14,16,11,0,29634.55,48184.0357471265,0,0,0,3,0,0,1,19,1,25,1,3,2473030,0,2025,NA,702.25,"college",841,"some_college","more"
2473031,"black",0.5,1,1,45,26.5,28,5,4,1.5,16.5,16,11,0,29634.55,48184.0357471265,0,0,0,3,0,0,1,19,1,25,1,3,2473031,0,2025,NA,702.25,"college",784,"higher","more"
2474030,"black",0.5,1,1,51.5,35.6666666666667,43,3,3,1,15,13.6666666666667,6,0,71424.1,37806.8243103448,0,0,0,3,0,0,2,40,1,19,1,3,2474030,0,2652.25,"less_hs",1272.11111111111,"some_college",1849,"some_college","less"
2474031,"black",0.5,1,1,51.5,35.6666666666667,38,3,3,1,13,13.6666666666667,6,0,71424.1,37806.8243103448,0,0,0,3,0,0,2,40,1,19,1,3,2474031,0,2652.25,"less_hs",1272.11111111111,"some_college",1444,"some_college","less"
2474033,"black",0.5,1,0,51.5,35.6666666666667,38,3,3,1,13,13.6666666666667,6,0,71424.1,37806.8243103448,0,0,0,3,0,0,2,40,1,19,1,3,2474033,0,2652.25,"less_hs",1272.11111111111,"some_college",1444,"some_college","less"
2475030,"black",0,1,0,44.5,31.1666666666667,32.5,3,2,-Inf,13,12,NA,0,131507.77,15474.708045977,0,0,0,22,0,0,3,67,1,3,1,22,2475030,0,1980.25,NA,971.361111111111,"hs",1056.25,"some_college","more"
2475031,"black",0,1,0,44.5,31.1666666666667,33,4,2,-Inf,16,12,NA,0,131507.77,15474.708045977,0,0,0,22,0,0,3,67,1,3,1,22,2475031,0,1980.25,NA,971.361111111111,"hs",1089,"college","more"
2478031,"white",0.5,0,0,46.5,30.5,28,4,3,2.5,16,14.3333333333333,13.5,76340.345,154761.266666667,93970.3586206897,0,0,0,25,1,20,3,75,2,49,1,25,2478031,1,2162.25,NA,930.25,"some_college",784,"college","more"
2478030,"white",0.5,0,0,46.5,26,34.5,2,2,2.5,12,12,13.5,0,86151.3133333333,93970.3586206897,0,0,0,25,0,0,2,48,2,49,1,25,2478030,1,2162.25,NA,676,"hs",1190.25,"hs","more"
2483030,"white",0.5,0,0,53,34.6666666666667,42,3,2,1.5,13,12,10,0,0,0,1,0,0,23,0,0,0,0,0,0,1,23,2483030,1,2809,NA,1201.77777777778,"hs",1764,"some_college","more"
2483031,"white",0.5,0,1,53,34.6666666666667,40,2,2,1.5,12,12,10,0,0,0,0,0,0,23,0,0,0,0,0,0,1,23,2483031,1,2809,NA,1201.77777777778,"hs",1600,"hs","more"
2483032,"white",0.5,0,0,53,34.6666666666667,34,3,2,1.5,13,12,10,0,0,0,0,0,0,23,0,0,0,0,0,0,1,23,2483032,1,2809,NA,1201.77777777778,"hs",1156,"some_college","more"
2483033,"white",0.5,0,0,53,34.6666666666667,32,4,2,1.5,16,12,10,142502,0,0,0,0,0,23,2,44,0,0,0,0,1,23,2483033,1,2809,NA,1201.77777777778,"hs",1024,"college","more"
2485032,"white",0.5,0,1,45,27.5,30,4,2,1.5,16,12,10.5,0,98333.7833333333,99523.438275862,0,0,0,24,0,0,3,54,3,53,1,24,2485032,1,2025,NA,756.25,"hs",900,"college","more"
2485030,"white",0.5,1,0,45,38.5,45.5,1,2,1.5,8,12,10.5,89216.05,30975.4166666667,99523.438275862,1,0,0,24,2,26,1,20,3,53,1,24,2485030,1,2025,NA,1482.25,"hs",2070.25,"less_hs","more"
2485031,"white",0.5,1,1,45,38.5,42,2,2,1.5,12,12,10.5,0,30975.4166666667,99523.438275862,1,0,0,24,0,0,1,20,3,53,1,24,2485031,1,2025,NA,1482.25,"hs",1764,"hs","more"
2486030,"white",0.5,0,1,43,37.5,44,2,2,1.5,12,12,10,0,89014.4783333333,84048.7302298851,0,0,0,24,0,0,2,49,2,43,1,24,2486030,1,1849,NA,1406.25,"hs",1936,"hs","more"
2486033,"white",0.5,0,1,43,34.3333333333333,37,2,3,1.5,12,12.8333333333333,10,101787.15,76698.7416666667,84048.7302298851,0,0,0,24,2,31,2,44,2,43,1,24,2486033,1,1849,NA,1178.77777777778,"some_college",1369,"hs","more"
2492030,"white",1,1,0,27.5,25,30,2,2,1,12,12,8,0,59269.11,0,0,0,0,25,0,0,2,33,0,0,1,25,2492030,1,756.25,"less_hs",625,"hs",900,"hs","less"
2500030,"white",0.5,0,1,45,34.5,40.5,2,2,2,12,12,12,120000,161134.766666667,26549.6545689655,0,0,0,24,2,37,4,77,1,10,1,24,2500030,1,2025,"hs",1190.25,"hs",1640.25,"hs","less"
2500031,"white",0.5,0,1,45,34.5,39,1,2,2,11,12,12,203395.55,161134.766666667,26549.6545689655,0,0,0,24,3,63,4,77,1,10,1,24,2500031,1,2025,"hs",1190.25,"hs",1521,"less_hs","less"
2502030,"white",0.5,0,1,33,29.5,37.5,4,2,1,16,12,9.5,161233.9,93798.6983333333,88781.7954022989,0,0,0,23,2,50,3,52,2,45,1,23,2502030,1,1089,"less_hs",870.25,"hs",1406.25,"college","less"
2502031,"white",0.5,0,0,33,29.5,36,5,2,1,17,12,9.5,108752.95,93798.6983333333,88781.7954022989,0,0,0,23,2,34,3,52,2,45,1,23,2502031,1,1089,"less_hs",870.25,"hs",1296,"higher","less"
2502032,"white",0.5,1,0,33,26.5,32,3,2,1,14,12,9.5,0,28790.39,88781.7954022989,0,0,0,23,0,0,1,18,2,45,1,23,2502032,1,1089,"less_hs",702.25,"hs",1024,"some_college","less"
2502033,"white",0.5,1,1,33,26.5,30.5,2,2,1,12,12,9.5,0,28790.39,88781.7954022989,1,0,0,23,0,0,1,18,2,45,1,23,2502033,1,1089,"less_hs",702.25,"hs",930.25,"hs","less"
2502035,"white",0.5,1,0,33,26.5,29,2,2,1,12,12,9.5,3107.2275,28790.39,88781.7954022989,0,0,0,23,1,1,1,18,2,45,1,23,2502035,1,1089,"less_hs",702.25,"hs",841,"hs","less"
2502034,"white",0.5,1,1,33,25.5,29,3,1,1,15,10,9.5,233042.1,0,88781.7954022989,0,0,0,23,3,69,0,0,2,45,1,23,2502034,1,1089,"less_hs",650.25,"less_hs",841,"some_college","less"
2509030,"white",0,1,1,47.5,37.5,39,4,3,1,16,14.1666666666667,11,437327.2,259037.816666667,199046.896551724,0,0,0,27,4,91,4,91,4,88,1,27,2509030,1,2256.25,"less_hs",1406.25,"some_college",1521,"college","less"
2509036,"white",0,1,1,47.5,37.5,31,3,3,1,14,14.1666666666667,11,269467.8,259037.816666667,199046.896551724,1,0,0,27,4,76,4,91,4,88,1,27,2509036,1,2256.25,"less_hs",1406.25,"some_college",961,"some_college","less"
2509037,"white",0,0,0,47.5,26.3333333333333,28,5,4,1,17,16,11,0,123225.833333333,199046.896551724,0,0,0,27,0,0,3,65,4,88,1,27,2509037,1,2256.25,"less_hs",693.444444444444,"college",784,"higher","less"
2509032,"white",0,0,0,47.5,39.5,37,4,5,1,16,16.8333333333333,11,621445.5,699614.816666667,199046.896551724,0,0,0,27,4,95,4,100,4,88,1,27,2509032,1,2256.25,"less_hs",1560.25,"higher",1369,"college","less"
2509034,"white",0,0,0,47.5,39.5,35,4,5,1,16,16.8333333333333,11,0,699614.816666667,199046.896551724,0,0,0,27,0,0,4,100,4,88,1,27,2509034,1,2256.25,"less_hs",1560.25,"higher",1225,"college","less"
2515033,"white",0.5,0,0,35,31.5,38,3,2,1,14,12,10.5,0,13754.035,91846.0255747127,0,0,0,19,0,0,1,7,2,47,1,19,2515033,1,1225,"less_hs",992.25,"hs",1444,"some_college","less"
2515035,"white",0.5,0,1,35,27.5,39,3,2,1,14,12,10.5,0,0,91846.0255747127,1,0,0,19,0,0,0,0,2,47,1,19,2515035,1,1225,"less_hs",756.25,"hs",1521,"some_college","less"
2515036,"white",0.5,0,1,35,27.5,37,3,2,1,13,12,10.5,0,0,91846.0255747127,0,0,0,19,0,0,0,0,2,47,1,19,2515036,1,1225,"less_hs",756.25,"hs",1369,"some_college","less"
2516030,"white",0.5,1,0,30,26,35,2,2,1,12,12,9,135000,0,21998.8326149425,0,0,0,19,2,42,0,0,1,7,1,19,2516030,1,900,"less_hs",676,"hs",1225,"hs","less"
2516031,"white",0.5,1,0,30,26,32,2,2,1,12,12,9,135000,0,21998.8326149425,0,0,0,19,2,42,0,0,1,7,1,19,2516031,1,900,"less_hs",676,"hs",1024,"hs","less"
2516032,"white",0.5,0,1,30,25.5,27,2,2,1,12,12,9,0,0,21998.8326149425,0,0,0,19,0,0,0,0,1,7,1,19,2516032,1,900,"less_hs",650.25,"hs",729,"hs","less"
2521030,"white",1,1,1,59.5,40.5,40,3,5,1,14,17,7,59555.2,119785.633333333,0,1,0,0,25,1,14,3,64,0,0,1,25,2521030,1,3540.25,"less_hs",1640.25,"higher",1600,"some_college","less"
2521031,"white",1,1,0,59.5,40.5,37,4,5,1,16,17,7,124289.1,119785.633333333,0,0,0,0,25,2,38,3,64,0,0,1,25,2521031,1,3540.25,"less_hs",1640.25,"higher",1369,"college","less"
2526030,"white",0.5,0,0,34.5,30.3333333333333,42,3,2,2,14,12,12.5,300365.3,146276.65,157538.040804597,1,0,0,24,4,80,3,72,4,78,1,24,2526030,1,1190.25,"hs",920.111111111111,"hs",1764,"some_college","less"
2526033,"white",0.5,0,0,34.5,28.5,29,3,2,2,14,12,12.5,193305.8,372133.333333333,157538.040804597,0,0,0,24,3,60,4,95,4,78,1,24,2526033,1,1190.25,"hs",812.25,"hs",841,"some_college","less"
2529030,"white",0.5,1,1,44.5,36,44,2,2,2,12,12,12,185806.2,80057.6466666667,128196.94454023,1,0,0,23,3,58,2,45,3,67,1,23,2529030,1,1980.25,"hs",1296,"hs",1936,"hs","less"
2530037,"white",0.5,0,1,42,25,28,3,2,2,13,12,12,0,0,73853.7370114943,0,0,0,23,0,0,0,0,2,39,1,23,2530037,1,1764,"hs",625,"hs",784,"some_college","less"
2530035,"white",0.5,0,1,42,31.5,36,2,3,2,12,12.1666666666667,12,3500,118778.55,73853.7370114943,1,0,0,23,1,1,3,63,2,39,1,23,2530035,1,1764,"hs",992.25,"some_college",1296,"hs","less"
2530036,"white",0.5,0,1,42,31.5,29.5,3,3,2,13,12.1666666666667,12,0,118778.55,73853.7370114943,0,0,0,23,0,0,3,63,2,39,1,23,2530036,1,1764,"hs",992.25,"some_college",870.25,"some_college","less"
2530030,"white",0.5,1,0,42,32.3333333333333,42,3,2,2,14,12,12,264825.25,11524.55,73853.7370114943,0,0,0,23,3,75,1,5,2,39,1,23,2530030,1,1764,"hs",1045.44444444444,"hs",1764,"some_college","less"
2530033,"white",0.5,1,0,42,32.3333333333333,39,4,2,2,15.5,12,12,191002.35,11524.55,73853.7370114943,0,0,0,23,3,59,1,5,2,39,1,23,2530033,1,1764,"hs",1045.44444444444,"hs",1521,"college","less"
2530179,"white",0.5,1,1,42,32.3333333333333,40,2,2,2,12,12,12,36250.99,11524.55,73853.7370114943,0,0,0,23,1,8,1,5,2,39,1,23,2530179,1,1764,"hs",1045.44444444444,"hs",1600,"hs","less"
2532030,"white",0.5,0,1,41.5,29.5,33,4,3,3.5,16,15,15,264289.1,0,137148.014367816,0,0,0,23,3,75,0,0,3,71,1,23,2532030,1,1722.25,NA,870.25,"some_college",1089,"college","more"
2532031,"white",0.5,0,0,41.5,29.5,29.5,3,3,3.5,14,15,15,0,0,137148.014367816,0,0,0,23,0,0,0,0,3,71,1,23,2532031,1,1722.25,NA,870.25,"some_college",870.25,"some_college","more"
2545031,"white",0.5,0,0,52.5,46.5,34,4,2,2,16,12,12,0,0,109536.198275862,0,0,0,32,0,0,0,0,3,59,1,32,2545031,1,2756.25,"hs",2162.25,"hs",1156,"college","less"
2545032,"white",0.5,0,0,52.5,42.5,34,3,2,2,13,12,12,0,76904.2933333333,109536.198275862,0,0,0,32,0,0,2,44,3,59,1,32,2545032,1,2756.25,"hs",1806.25,"hs",1156,"some_college","less"
2547030,"white",0.5,0,0,43,26,32,2,3,2.5,12,14,13,223395.55,153455.733333333,162908.86724138,0,0,0,28,3,67,3,75,4,80,1,28,2547030,1,1849,NA,676,"some_college",1024,"hs","more"
2566032,"white",0.5,1,1,40.5,31.5,37,3,2,1,15,12,9.5,0,0,5097.4951091954,0,0,0,23,0,0,0,0,1,1,1,23,2566032,1,1640.25,"less_hs",992.25,"hs",1369,"some_college","less"
2566033,"white",0.5,1,0,40.5,31.5,38,3,2,1,14,12,9.5,0,0,5097.4951091954,0,0,0,23,0,0,0,0,1,1,1,23,2566033,1,1640.25,"less_hs",992.25,"hs",1444,"some_college","less"
2566034,"white",0.5,1,0,40.5,31.5,36,3,2,1,14,12,9.5,0,0,5097.4951091954,0,0,0,23,0,0,0,0,1,1,1,23,2566034,1,1640.25,"less_hs",992.25,"hs",1296,"some_college","less"
2566035,"white",0.5,1,0,40.5,31.5,32,2,2,1,12,12,9.5,178574.25,0,5097.4951091954,0,0,0,23,3,56,0,0,1,1,1,23,2566035,1,1640.25,"less_hs",992.25,"hs",1024,"hs","less"
2566037,"white",0.5,1,1,40.5,31.5,30,2,2,1,12,12,9.5,41429.7,0,5097.4951091954,0,0,0,23,1,9,0,0,1,1,1,23,2566037,1,1640.25,"less_hs",992.25,"hs",900,"hs","less"
2569031,"white",0.5,0,0,51.5,39,46,3,2,2.5,14,12,13,0,8645.39333333333,89100.6685344828,1,0,0,23,0,0,1,3,2,46,1,23,2569031,1,2652.25,NA,1521,"hs",2116,"some_college","more"
2569033,"white",0.5,0,0,51.5,39,43,4,2,2.5,16,12,13,127555.2,8645.39333333333,89100.6685344828,0,0,0,23,2,40,1,3,2,46,1,23,2569033,1,2652.25,NA,1521,"hs",1849,"college","more"
2569032,"white",0.5,0,1,51.5,30.8333333333333,41,3,2,2.5,14,12,13,122733.9,92996.0083333333,89100.6685344828,0,0,0,23,2,38,3,51,2,46,1,23,2569032,1,2652.25,NA,950.694444444444,"hs",1681,"some_college","more"
2569034,"white",0.5,0,0,51.5,30.8333333333333,38,3,2,2.5,15,12,13,279914.6,92996.0083333333,89100.6685344828,1,0,0,23,4,77,3,51,2,46,1,23,2569034,1,2652.25,NA,950.694444444444,"hs",1444,"some_college","more"
2576030,"white",0.5,0,1,41,31.5,38,5,4,2,17,16,12,259110.4,87151.81,137085.688793103,0,0,0,27,3,74,2,48,3,71,1,27,2576030,1,1681,"hs",992.25,"college",1444,"higher","less"
2576031,"white",0.5,0,1,41,31.5,37,5,4,2,17,16,12,0,87151.81,137085.688793103,0,0,0,27,0,0,2,48,3,71,1,27,2576031,1,1681,"hs",992.25,"college",1369,"higher","less"
2576032,"white",0.5,0,0,41,31.5,34,5,4,2,16.5,16,12,62500,87151.81,137085.688793103,0,0,0,27,1,15,2,48,3,71,1,27,2576032,1,1681,"hs",992.25,"college",1156,"higher","less"
2578030,"white",0.5,1,1,50,31.5,41,-Inf,3,3.5,0,12.8333333333333,14.5,0,0,133810.464367816,0,0,0,27,0,0,0,0,3,70,1,27,2578030,1,2500,NA,992.25,"some_college",1681,NA,"more"
2579030,"white",0.5,1,1,56.5,39.5,43,4,3,1,16,13,9,252396.35,151870.983333333,87295.2036206897,0,0,0,27,3,73,3,74,2,44,1,27,2579030,1,3192.25,"less_hs",1560.25,"some_college",1849,"college","less"
2581030,"white",0.5,1,1,39,31.5,38,3,2,1,15,12,9.5,0,184048.716666667,76462.449137931,0,0,0,27,0,0,4,82,2,41,1,27,2581030,1,1521,"less_hs",992.25,"hs",1444,"some_college","less"
2581031,"white",0.5,1,1,39,31.5,35,3,2,1,13,12,9.5,231521.05,184048.716666667,76462.449137931,0,0,0,27,3,69,4,82,2,41,1,27,2581031,1,1521,"less_hs",992.25,"hs",1225,"some_college","less"
2586030,"white",0.5,1,0,40,26.6666666666667,32.5,5,4,3.5,17,16,14.5,168038.1,55317.8333333333,240009.062643678,0,0,0,25,3,53,2,30,4,93,1,25,2586030,1,1600,NA,711.111111111111,"college",1056.25,"higher","more"
2586031,"white",0.5,1,1,40,26.6666666666667,30.5,4,4,3.5,16,16,14.5,185002,55317.8333333333,240009.062643678,0,0,0,25,3,58,2,30,4,93,1,25,2586031,1,1600,NA,711.111111111111,"college",930.25,"college","more"
2586032,"white",0.5,1,0,40,26.6666666666667,28,5,4,3.5,17,16,14.5,107500,55317.8333333333,240009.062643678,0,0,0,25,2,33,2,30,4,93,1,25,2586032,1,1600,NA,711.111111111111,"college",784,"higher","more"
2587178,"black",0.5,0,1,51,36.5,33,3,2,1,14,11,6,35000,0,0,0,0,0,3,1,7,0,0,0,0,1,3,2587178,0,2601,"less_hs",1332.25,"hs",1089,"some_college","less"
2590030,"white",0.5,1,0,47,35.5,41,2,2,2.5,12,12,12.5,228931.7,86245.91,97672.4200574713,0,0,0,24,3,68,2,48,2,50,1,24,2590030,1,2209,NA,1260.25,"hs",1681,"hs","more"
2590032,"white",0.5,1,0,47,31.5,40,5,4,2.5,16,15.3333333333333,12.5,0,0,97672.4200574713,0,0,0,24,0,0,0,0,2,50,1,24,2590032,1,2209,NA,992.25,"college",1600,"higher","more"
2590034,"white",0.5,1,1,47,31.5,38,3,4,2.5,15,15.3333333333333,12.5,292861.4,0,97672.4200574713,0,0,0,24,4,79,0,0,2,50,1,24,2590034,1,2209,NA,992.25,"college",1444,"some_college","more"
2590035,"white",0.5,1,0,47,31.5,37,4,4,2.5,16,15.3333333333333,12.5,79929.7,0,97672.4200574713,1,0,0,24,1,22,0,0,2,50,1,24,2590035,1,2209,NA,992.25,"college",1369,"college","more"
2590038,"white",0.5,1,0,47,31.5,35.5,4,4,2.5,16,15.3333333333333,12.5,0,0,97672.4200574713,0,0,0,24,0,0,0,0,2,50,1,24,2590038,1,2209,NA,992.25,"college",1260.25,"college","more"
2590039,"white",0.5,1,0,47,31.5,33,2,4,2.5,12,15.3333333333333,12.5,61072.275,0,97672.4200574713,0,0,0,24,1,15,0,0,2,50,1,24,2590039,1,2209,NA,992.25,"college",1089,"hs","more"
2590037,"white",0.5,0,1,47,29.5,37,2,2,2.5,12,12,12.5,85483.315,77760.3116666667,97672.4200574713,0,0,0,24,1,25,2,44,2,50,1,24,2590037,1,2209,NA,870.25,"hs",1369,"hs","more"
2591033,"white",0.5,1,0,42.5,31.5,34,3,2,3,13,12,14,121126.7,15251.5683333333,137148.014367816,0,0,0,27,2,37,1,9,3,71,1,27,2591033,1,1806.25,"some_college",992.25,"hs",1156,"some_college","more"
2594030,"white",0.5,0,1,50.75,33.5,28.5,3,3,2,14,12.8333333333333,12,0,0,58864.3207471264,0,0,0,25,0,0,0,0,2,32,1,25,2594030,1,2575.5625,"hs",1122.25,"some_college",812.25,"some_college","less"
2599031,"white",0.5,0,1,56.5,37.5,39,4,3,3.5,16,14,14.5,172502,110300.1,109718.411494253,0,0,0,24,3,54,3,59,3,59,1,24,2599031,1,3192.25,NA,1406.25,"some_college",1521,"college","more"
2601032,"white",0.5,1,1,37,32.5,32,5,4,3,17,15.8333333333333,14,323395.55,69705.0583333333,171435.03045977,0,0,0,23,4,83,2,39,4,82,1,23,2601032,1,1369,"some_college",1056.25,"college",1024,"higher","more"
2601036,"white",0.5,1,0,37,32.5,29,4,4,3,16,15.8333333333333,14,4e+05,69705.0583333333,171435.03045977,0,0,0,23,4,89,2,39,4,82,1,23,2601036,1,1369,"some_college",1056.25,"college",841,"college","more"
