"YEAR","CASEID","SERIAL","REGION","STATEFIP","METRO","MSASIZE","COUNTY","METAREA","FAMINCOME","HH_SIZE","HHTENURE","HH_CHILD","HH_NUMKIDS","AGEYCHILD","HH_NUMADULTS","PERNUM","LINENO","MONTH","AGE","SEX","RACE","HISPAN","ASIAN","MARST","YRIMMIG","CITIZEN","BPL","MBPL","FBPL","RELATE","EDUC","EDUCYRS","SCHLCOLL","EMPSTAT","MULTJOBS","CLWKR","OCC2","OCC","IND2","IND","RETIRED","FULLPART","UHRSWORKT","EARNWEEK","PAIDHOUR","HOURWAGE","HRSATRATE","SPOUSEPRES","SPAGE","SPSEX","SPRACE","SPHISPAN","SPEDUC","SPEMPNOT","SPEMPSTAT","SPUSUALHRS","SPEARNWEEK","KIDUND18","HH_NUMOWNKIDS","KIDUND13","KIDUND1","KID1TO2","KID3TO5","KID6TO12","KID13TO17","NONHHCHILD","NOSCCRSN1","SCC_ALL","SCC_OWN","SCC_HH","SCC_HHNHHOWN","DIFFANY","ECYEST","ECPRIOR","ECNUM","ECFREQ","COVIDTELEW","COVIDPAID","COVIDUNAW","COVIDLOOK","ACT_CARENHH","ACT_SOCIAL","ACT_SPORTS","ACT_WORK","adultcare","childcare","primary_childcare","routine_housework","employment","employment_di","remote_work","gender","college","age_youngestchild","race","married","education"
2021,20210101210741,45,4,6,1,7,6059,4481,16,3,1,1,1,4,2,1,1,1,44,1,131,100,20,1,9,4,50000,50000,50000,10,43,321,1,1,0,4,110,440,160,5070,99,1,40,2884.61,2,999.99,999,1,38,2,131,100,41,1,1,24,99999.98,1,1,1,"No","No","Yes","No","No",0,99,60,60,60,60,1,0,1,2,3,1,99,1,99,0,150,0,465,0,135,15,0,"employed","employed","No","Man","College degree",4,"Non-Hispanic Asian","married","College degree+"
2021,20210101210748,46,2,39,1,5,39000,0,8,1,1,0,0,999,1,1,1,1,85,2,100,100,999,3,0,1,9900,46200,46300,10,40,217,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,482,0,0,0,0,0,120,"not in labor force","unemployed",NA,"Woman","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20210101210773,47,3,37,4,0,37155,0,4,1,1,0,0,999,1,1,1,1,74,2,201,100,999,3,0,1,9900,9900,9900,10,21,112,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,985,15,0,0,0,0,10,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Multiple Races","not married","HS diploma, no college"
2021,20210101210779,48,3,37,2,4,37067,3120,15,2,1,0,0,999,2,1,1,1,68,2,100,100,999,1,0,1,9900,9900,9900,10,40,217,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,69,1,100,100,41,1,1,35,2884.61,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,1,1,1,4,99,99,1,1,80,315,40,0,80,0,0,60,"not in labor force","unemployed",NA,"Woman","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20210101210811,49,3,37,1,5,37119,0,10,6,2,1,4,9,2,1,1,1,40,2,100,210,999,1,18,5,20000,20000,20000,10,12,105,1,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,1,36,1,100,210,12,1,1,98,99999.98,1,4,1,"No","No","No","Yes","Yes",0,99,690,690,690,690,1,99,0,99,99,99,99,1,1,0,288,0,0,0,0,0,302,"not in labor force","unemployed",NA,"Woman","No college degree",9,"Hispanic","married","Less than HS diploma"
2021,20210101210815,50,3,54,3,3,54000,8841,15,2,1,0,0,999,2,1,1,1,68,2,100,100,999,1,0,1,9900,9900,9900,10,40,217,99,1,0,7,160,6050,100,180,99,2,9995,99999.99,99,999.99,999,1,64,1,100,100,40,1,1,99,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,0,1,2,4,99,99,1,1,0,120,60,0,0,0,0,245,"employed","employed",NA,"Woman","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20210101210827,51,1,34,2,7,34039,5601,3,1,2,0,0,999,1,1,1,1,75,2,100,244,999,4,5,4,30025,30025,30025,10,12,105,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,99,1,1,0,745,0,0,0,0,0,15,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Hispanic","not married","Less than HS diploma"
2021,20210101210830,52,4,32,2,5,32003,0,12,2,2,0,0,999,2,1,1,1,54,2,110,100,999,1,0,1,9900,9900,9900,10,20,111,99,1,0,4,110,335,260,8590,99,1,40,903.84,2,999.99,999,1,56,1,110,100,21,1,1,40,1250,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,450,0,240,0,0,0,0,"employed","employed","No","Woman","No college degree",NA,"Non-Hispanic Black","married","HS diploma, no college"
2021,20210101210833,53,2,26,1,4,26081,3000,7,3,2,1,2,4,1,1,1,1,52,2,110,100,999,6,0,1,9900,9900,9900,10,31,215,99,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,1,2,1,"No","No","Yes","No","No",0,99,1011,180,180,180,2,99,0,99,99,99,99,1,1,0,620,0,0,0,0,0,180,"not in labor force","unemployed",NA,"Woman","No college degree",4,"Non-Hispanic Black","not married","Some college"
2021,20210101210841,54,3,48,4,0,48000,0,13,2,1,0,0,999,2,1,1,1,64,1,100,210,999,1,0,1,9900,20000,20000,10,20,102,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,60,2,100,100,40,0,4,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,660,0,0,0,0,0,180,"not in labor force","unemployed",NA,"Man","No college degree",NA,"Hispanic","married","HS diploma, no college"
2021,20210101210859,55,3,48,2,7,48000,1921,15,2,1,0,0,999,2,1,1,1,55,1,100,100,999,1,0,1,9900,9900,9900,10,40,217,99,1,0,4,140,4700,160,4890,99,1,40,1153.84,2,999.99,999,1,53,2,100,100,40,1,1,30,1057.69,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,150,0,480,0,0,0,55,"employed","employed","No","Man","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20210101210860,56,2,26,2,6,26099,2161,8,2,2,0,0,999,2,1,1,1,72,2,100,100,999,4,0,1,9900,9900,9900,10,30,214,99,4,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,1,2,99,0,439,0,0,0,0,0,18,"unemployed","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic White","not married","Some college"
2021,20210101210863,57,4,6,2,6,6000,4481,1,1,2,0,0,999,1,1,1,1,26,1,100,210,999,6,0,1,9900,9900,9900,10,21,112,1,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,99,1,1,0,974,0,0,0,0,0,0,"not in labor force","unemployed",NA,"Man","No college degree",NA,"Hispanic","not married","HS diploma, no college"
2021,20210101210867,58,3,47,4,0,47000,0,3,1,1,0,0,999,1,1,1,1,85,2,100,100,999,3,0,1,9900,9900,9900,10,13,107,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,99,1,1,30,280,0,0,30,0,0,0,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic White","not married","Less than HS diploma"
2021,20210101210869,59,2,31,2,4,31055,0,16,4,1,1,2,5,2,1,1,1,45,1,100,100,999,1,0,1,9900,9900,9900,10,41,316,1,1,0,4,140,4840,180,670,99,1,50,2884.61,2,999.99,999,1,44,2,100,100,43,1,1,24,1560,1,2,1,"No","No","Yes","Yes","No",0,99,207,207,207,207,1,0,1,2,4,1,99,1,99,0,400,60,15,0,195,120,30,"employed","employed","No","Man","College degree",5,"Non-Hispanic White","married","College degree+"
2021,20210101210870,60,3,51,2,7,51153,8841,16,2,1,0,0,999,2,1,1,1,69,1,100,100,999,1,0,1,9900,40000,9900,10,41,316,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,57,2,100,100,40,1,1,6,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,1,99,6,99,99,1,1,0,585,0,0,0,0,0,0,"not in labor force","unemployed",NA,"Man","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20210101210886,61,1,25,2,4,25013,0,14,2,1,0,0,999,2,1,1,1,28,1,100,100,999,6,0,1,9900,9900,9900,10,40,217,1,1,1,3,127,3550,300,9370,99,1,42,1100,2,999.99,999,2,29,2,100,100,41,1,1,40,817.3,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,540,60,0,0,0,0,60,"employed","employed","No","Man","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20210101210889,62,2,26,2,4,26081,3000,11,1,1,0,0,999,1,1,1,1,59,1,100,100,999,4,15,4,45720,45720,45720,10,17,112,99,4,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,425,0,0,0,0,0,120,"unemployed","unemployed","No","Man","No college degree",NA,"Non-Hispanic White","not married","Less than HS diploma"
2021,20210101210890,63,1,36,1,7,36081,5601,13,2,2,0,0,999,2,1,1,1,31,2,131,100,10,1,39,5,52100,52100,52100,10,41,316,1,1,0,5,123,2025,292,9190,99,1,35,1785,2,999.99,999,1,40,1,131,100,41,1,1,35,1923,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,225,0,0,0,0,0,255,"employed","employed",NA,"Woman","College degree",NA,"Non-Hispanic Asian","married","College degree+"
2021,20210101210892,64,3,37,3,3,37021,0,15,1,1,0,0,999,1,1,1,1,69,2,100,100,999,3,0,1,9900,9900,9900,10,40,217,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,525,40,0,0,0,0,220,"not in labor force","unemployed",NA,"Woman","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20210101210898,65,3,24,2,7,24031,8841,16,4,1,1,1,13,3,1,1,1,48,2,110,100,999,1,0,1,9900,9900,9900,10,40,217,1,1,0,4,127,3255,250,8191,99,1,36,1500,1,44,999,1,48,1,110,100,41,1,1,60,2884.61,1,1,0,"No","No","No","No","Yes",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,425,0,0,0,0,0,0,"employed","employed","No","Woman","College degree",13,"Non-Hispanic Black","married","College degree+"
2021,20210101210913,66,3,48,2,7,48000,0,6,1,2,0,0,999,1,1,1,1,74,2,100,210,999,3,0,1,9900,20000,20000,10,20,110,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,0,1,1,2,99,99,1,1,0,925,0,0,0,0,0,25,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Hispanic","not married","HS diploma, no college"
2021,20210101210919,67,3,45,3,3,45051,0,15,2,1,0,0,999,2,1,1,1,80,2,100,100,999,3,0,1,9900,9900,9900,10,41,316,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,145,0,0,0,0,0,65,"not in labor force","unemployed",NA,"Woman","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20210101210923,68,3,12,1,4,12071,2700,8,3,2,1,1,13,2,1,1,1,43,2,100,100,999,1,0,1,9900,9900,9900,10,14,109,1,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,1,49,1,110,100,21,1,1,32,360,1,1,0,"No","No","No","No","Yes",0,99,0,0,0,0,2,99,0,99,99,99,99,1,1,45,440,0,0,0,70,70,10,"not in labor force","unemployed",NA,"Woman","No college degree",13,"Non-Hispanic White","married","Less than HS diploma"
2021,20210101210925,69,4,6,3,3,6079,0,14,2,1,0,0,999,2,1,1,1,78,2,100,100,999,1,0,1,9900,9900,9900,10,40,217,99,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,1,78,1,100,100,40,0,3,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,1,2,2,120,260,45,0,0,0,0,84,"not in labor force","unemployed",NA,"Woman","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20210101210954,70,3,48,2,7,48000,1921,14,4,1,1,2,10,2,1,1,1,50,1,110,100,999,1,24,5,60044,60044,60044,10,32,214,99,1,0,5,123,2040,292,9160,99,1,40,692,2,999.99,999,1,36,2,110,100,32,1,1,40,461,1,2,1,"No","No","No","Yes","No",0,99,230,230,230,230,1,99,0,99,99,1,99,1,99,0,90,0,340,0,30,0,95,"employed","employed","No","Man","No college degree",10,"Non-Hispanic Black","married","Some college"
2021,20210101210965,71,3,13,4,0,13000,0,15,5,1,1,2,9,3,1,1,1,59,1,100,100,999,4,0,1,9900,9900,9900,10,21,112,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,780,0,0,0,0,0,0,"not in labor force","unemployed",NA,"Man","No college degree",9,"Non-Hispanic White","not married","HS diploma, no college"
2021,20210101210967,72,1,34,3,3,34021,5601,15,2,1,0,0,999,2,1,1,1,69,2,100,100,999,1,0,1,9900,9900,9900,10,30,213,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,70,1,100,100,40,0,3,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,160,465,0,0,0,0,0,60,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic White","married","Some college"
2021,20210101210976,73,3,24,3,3,24000,0,15,3,1,1,1,1,2,1,1,1,35,2,100,100,999,1,0,1,9900,9900,9900,10,40,217,1,1,0,3,110,440,260,8570,99,1,40,846.15,2,999.99,999,1,34,1,100,100,40,1,1,40,450,1,1,1,"No","Yes","No","No","No",0,99,150,150,150,150,1,99,0,99,99,1,99,1,99,0,100,0,451,0,119,119,75,"employed","employed","No","Woman","College degree",1,"Non-Hispanic White","married","College degree+"
2021,20210101210995,74,3,45,3,3,45083,3160,4,1,2,0,0,999,1,1,1,1,85,2,200,100,999,4,0,1,9900,9900,9900,10,30,214,99,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,1,2,1,0,250,20,0,0,0,0,185,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Multiple Races","not married","Some college"
2021,20210101211001,75,3,37,4,0,37000,0,4,1,2,0,0,999,1,1,1,1,67,2,110,100,999,4,0,1,9900,9900,9900,10,21,112,99,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,15,587,0,0,15,0,0,30,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic Black","not married","HS diploma, no college"
2021,20210101211009,76,1,36,1,7,36047,5601,13,5,2,1,3,3,2,1,1,1,47,1,110,100,999,1,33,4,26020,26020,26020,10,40,217,1,1,0,3,130,3655,250,8191,99,1,40,800,1,24,999,1,39,2,110,100,21,1,1,36,99999.98,1,3,1,"No","No","Yes","Yes","No",0,99,465,465,465,465,1,99,0,99,99,1,99,1,99,0,55,15,690,5,0,0,80,"employed","employed","No","Man","College degree",3,"Non-Hispanic Black","married","College degree+"
2021,20210101211021,77,3,47,1,5,47000,0,7,1,2,0,0,999,1,1,1,1,62,2,131,100,70,6,33,5,52100,52100,52100,10,41,316,99,1,0,4,121,1400,250,8191,99,1,40,1826.92,1,52.78,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,2,99,1,99,0,480,0,0,0,0,0,0,"employed","employed","Yes","Woman","College degree",NA,"Non-Hispanic Asian","not married","College degree+"
2021,20210101211044,78,3,13,1,7,13000,521,16,5,1,1,2,14,3,1,1,1,54,2,100,100,999,1,0,1,9900,9900,9900,10,41,316,99,1,0,4,110,10,240,7860,99,1,50,673.07,2,999.99,999,1,54,1,100,100,43,1,1,55,2884.61,1,2,0,"No","No","No","No","Yes",0,99,0,0,0,0,1,99,0,99,99,2,99,1,99,0,270,0,180,0,0,0,90,"employed","employed","Yes","Woman","College degree",14,"Non-Hispanic White","married","College degree+"
2021,20210101211051,79,1,23,3,4,23005,6401,10,2,2,0,0,999,2,1,1,1,72,1,100,100,999,1,0,1,9900,9900,9900,10,21,112,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,69,2,100,100,21,0,3,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,718,62,0,0,0,0,0,"not in labor force","unemployed",NA,"Man","No college degree",NA,"Non-Hispanic White","married","HS diploma, no college"
2021,20210101211064,80,3,24,2,7,24033,8841,12,1,1,0,0,999,1,1,1,1,80,1,110,100,999,3,0,1,9900,9900,9900,10,40,217,99,1,0,6,140,4920,210,7071,99,2,30,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,460,0,240,0,0,0,60,"employed","employed",NA,"Man","College degree",NA,"Non-Hispanic Black","not married","College degree+"
2021,20210101211070,81,3,22,2,5,22051,0,9,4,1,1,1,10,2,1,1,1,55,2,100,241,999,2,36,5,26010,26010,26010,10,11,102,99,1,0,4,133,4230,231,7690,99,1,40,386.8,1,9.67,40,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",1,99,30,0,30,30,1,99,0,99,99,1,99,1,99,0,15,0,455,0,10,10,65,"employed","employed","No","Woman","No college degree",10,"Hispanic","married","Less than HS diploma"
2021,20210101211073,82,4,6,1,5,6000,7360,16,3,2,1,1,1,2,1,1,1,35,1,100,100,999,1,0,1,9900,9900,41000,10,40,217,1,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,1,38,2,202,100,41,1,1,45,2884.61,1,1,1,"No","Yes","No","No","No",0,99,525,525,525,525,1,99,0,99,99,99,99,1,1,0,240,105,0,0,255,110,100,"not in labor force","unemployed",NA,"Man","College degree",1,"Non-Hispanic White","married","College degree+"
2021,20210101211080,83,2,26,2,6,26125,2161,14,2,2,1,1,6,1,1,1,1,40,2,100,100,999,4,0,1,9900,9900,9900,10,40,217,1,1,0,5,120,1006,200,6880,99,1,40,1442.3,2,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,1,1,1,"No","No","No","Yes","No",0,99,425,425,425,425,1,99,0,99,99,1,99,1,99,0,15,0,0,0,295,85,130,"employed","employed","No","Woman","College degree",6,"Non-Hispanic White","not married","College degree+"
2021,20210101211081,84,4,4,5,0,4000,0,7,12,1,1,9,9,3,1,1,1,60,2,120,100,999,4,0,1,9900,9900,9900,10,15,110,99,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,405,0,0,0,0,0,190,"not in labor force","unemployed",NA,"Woman","No college degree",9,"American Indian, Alaskan Native","not married","Less than HS diploma"
2021,20210101211093,85,4,8,1,6,8031,2081,7,2,1,0,0,999,2,1,1,1,69,1,100,210,999,1,0,1,9900,9900,9900,10,30,213,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,61,2,110,100,16,0,4,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,635,0,0,0,0,0,0,"not in labor force","unemployed",NA,"Man","No college degree",NA,"Hispanic","married","Some college"
2021,20210101211109,86,1,42,2,7,42017,6161,10,1,1,0,0,999,1,1,1,1,78,2,100,100,999,3,21,5,41100,41100,41100,10,40,217,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,530,0,0,0,0,0,330,"not in labor force","unemployed",NA,"Woman","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20210101211113,87,2,39,2,5,39000,0,7,1,2,0,0,999,1,1,1,1,29,2,100,100,999,5,0,1,9900,9900,9900,10,41,316,5,1,0,4,122,1760,240,7870,99,1,9995,638.88,2,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,2,99,1,99,0,120,60,360,0,0,0,0,"employed","employed","Yes","Woman","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20210101211123,88,2,20,3,0,20000,0,9,2,1,0,0,999,2,1,1,1,29,2,100,100,999,6,0,1,9900,9900,9900,10,41,316,5,1,0,2,110,230,240,7870,99,2,30,613.63,2,999.99,999,1,31,1,202,100,40,1,1,60,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,2,99,1,99,0,564,0,2,0,0,0,117,"employed","employed","Yes","Woman","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20210101211145,89,4,53,2,6,53000,7601,11,3,1,1,1,0,2,1,1,1,26,2,131,100,10,1,39,5,52100,52100,52100,10,41,316,1,1,0,4,120,1021,220,7380,99,1,40,2884.61,2,999.99,999,1,30,1,131,100,41,1,1,40,2884.61,1,1,1,"Yes","No","No","No","No",0,99,531,531,531,531,1,99,0,99,99,2,99,1,99,0,190,70,20,0,239,149,112,"employed","employed","Yes","Woman","College degree",0,"Non-Hispanic Asian","married","College degree+"
2021,20210101211155,90,1,42,3,4,42043,3240,11,2,1,1,1,3,1,1,1,1,34,1,100,100,999,4,0,1,9900,9900,9900,10,32,214,1,1,0,4,140,4700,160,4670,99,1,40,880,1,22,40,3,999,99,9999,9999,999,99,99,999,99999.99,1,1,1,"No","No","Yes","No","No",0,99,715,715,715,715,1,99,0,99,99,1,99,1,99,0,360,0,0,0,105,30,190,"employed","employed","No","Man","No college degree",3,"Non-Hispanic White","not married","Some college"
2021,20210101211156,91,3,1,4,0,1000,0,12,2,1,0,0,999,2,1,1,1,77,2,100,100,999,1,0,1,9900,9900,9900,10,30,214,99,1,0,4,190,8300,251,8270,99,2,23,212.5,1,9,999,1,79,1,100,100,16,0,3,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,335,0,0,0,0,0,190,"employed","employed","No","Woman","No college degree",NA,"Non-Hispanic White","married","Some college"
2021,20210101211166,92,1,42,2,5,42000,0,9,1,2,0,0,999,1,1,1,1,68,2,110,100,999,4,0,1,9900,9900,9900,10,40,217,99,5,99,99,9999,99999,9999,99999,2,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,288,619,0,0,288,0,0,40,"not in labor force","unemployed",NA,"Woman","College degree",NA,"Non-Hispanic Black","not married","College degree+"
2021,20210101211186,93,1,36,1,7,36047,5601,14,2,2,0,0,999,2,1,1,1,52,2,110,100,999,1,39,5,26030,26030,26030,10,41,316,99,1,0,3,125,2310,240,7860,99,2,30,1000,2,999.99,999,1,53,1,110,100,21,1,1,995,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,125,0,145,0,0,0,345,"employed","employed","No","Woman","College degree",NA,"Non-Hispanic Black","married","College degree+"
2021,20210101211193,94,1,42,2,5,42007,0,15,1,1,0,0,999,1,1,1,1,34,1,100,100,999,4,0,1,9900,9900,9900,10,40,217,1,1,0,4,121,1360,220,7290,99,1,40,1981.6,1,49.54,40,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,2,99,1,99,0,420,0,0,0,0,0,30,"employed","employed","Yes","Man","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20210101211224,95,3,48,1,5,48000,0,9,1,1,0,0,999,1,1,1,1,71,2,110,100,999,3,0,1,9900,9900,9900,10,30,213,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,460,0,0,0,0,0,30,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic Black","not married","Some college"
2021,20210101211226,96,1,42,3,3,42011,6161,7,1,1,0,0,999,1,1,1,1,74,2,100,100,999,4,0,1,9900,9900,9900,10,30,214,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,0,1,1,4,99,2,2,2,0,310,0,0,0,0,0,224,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic White","not married","Some college"
2021,20210101211234,97,3,51,3,3,51000,0,12,3,1,1,1,2,2,1,1,1,31,1,100,100,999,1,0,1,9900,9900,9900,10,30,214,1,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,1,29,2,100,100,31,1,1,40,1160,1,1,1,"No","Yes","No","No","No",0,99,675,675,675,675,1,99,0,99,99,99,99,1,1,0,284,135,0,8,15,15,122,"not in labor force","unemployed",NA,"Man","No college degree",2,"Non-Hispanic White","married","Some college"
2021,20210101211240,98,4,6,1,5,6000,7360,15,3,2,0,0,999,3,1,1,1,27,1,131,100,20,6,0,1,9900,50040,50040,10,40,217,1,1,0,4,111,850,200,6870,99,1,40,1346.15,2,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,0,1,1,3,2,99,1,99,0,390,0,0,0,0,0,0,"employed","employed","Yes","Man","College degree",NA,"Non-Hispanic Asian","not married","College degree+"
